date,symbol,action,qty,price,value
2022-12-30,JUNIORBEES,BUY,834.89,447.32,373575.66
2022-12-30,MAFANG,BUY,2962.56,37.81,112040.75
2023-01-06,PSUBNKBEES,SELL,3441.05,47.43,163161.59
2023-01-06,BANKBEES,SELL,374.38,427.32,159933.94
2023-01-06,MAFANG,SELL,2896.8,36.44,105535.47
2023-01-06,JUNIORBEES,SELL,834.89,442.36,369213.45
2023-01-06,PSUBNKBEES,BUY,0.0,47.45,0.0
2023-01-06,GOLDBEES,BUY,8410.27,47.51,399687.62
2023-01-13,MAFANG,SELL,127.88,38.15,4877.46
2023-01-13,GOLDBEES,SELL,37.91,48.22,1827.7
2023-01-13,PSUBNKBEES,BUY,29.47,47.44,1398.44
2023-01-13,BANKBEES,BUY,1.86,429.33,799.93
2023-01-20,MAFANG,SELL,4.43,38.33,169.74
2023-01-20,GOLDBEES,SELL,62.39,48.75,3040.58
2023-01-20,PSUBNKBEES,BUY,37.69,46.98,1771.18
2023-01-20,BANKBEES,BUY,0.1,430.68,42.15
2023-01-27,BANKBEES,SELL,313.67,409.26,128334.87
2023-01-27,MAFANG,SELL,312.92,41.81,13079.64
2023-01-27,GOLDBEES,SELL,54.26,48.77,2645.27
2023-01-27,PSUBNKBEES,BUY,291.8,42.39,12372.78
2023-02-03,PSUBNKBEES,SELL,3167.34,43.15,136633.84
2023-02-03,MAFANG,SELL,294.14,46.95,13805.87
2023-02-03,ITBEES,BUY,4299.58,31.84,136923.94
2023-02-03,GOLDBEES,BUY,56.12,49.43,2774.61
2023-02-10,ITBEES,SELL,70.08,32.2,2256.23
2023-02-10,GOLDBEES,BUY,87.14,48.67,4242.43
2023-02-10,MAFANG,BUY,15.22,46.49,707.59
2023-02-17,ITBEES,SELL,50.33,32.41,1630.79
2023-02-17,PSUBNKBEES,BUY,3211.31,42.18,135488.55
2023-02-17,GOLDBEES,BUY,77.86,47.96,3735.14
2023-02-17,MAFANG,BUY,18.91,45.94,868.97
2023-02-24,GOLDBEES,SELL,67.16,47.77,3207.43
2023-02-24,ITBEES,BUY,38.0,31.77,1207.58
2023-02-24,PSUBNKBEES,BUY,128.73,40.11,5164.47
2023-02-24,MAFANG,BUY,33.13,44.91,1488.15
2023-03-03,ITBEES,SELL,4217.17,31.13,131256.98
2023-03-03,PSUBNKBEES,BUY,120.08,43.87,5269.28
2023-03-03,GOLDBEES,BUY,1110.68,47.83,53139.28
2023-03-03,MAFANG,BUY,437.94,44.37,19436.8
2023-03-10,GOLDBEES,SELL,6135.65,47.42,290868.49
2023-03-10,MAFANG,BUY,5776.98,43.63,252117.77
2023-03-10,PSUBNKBEES,BUY,2167.69,42.79,92780.24
2023-03-17,MAFANG,SELL,6292.73,47.15,296616.63
2023-03-17,PSUBNKBEES,SELL,2271.38,40.81,92671.27
2023-03-17,GOLDBEES,BUY,4874.74,49.76,242639.57
2023-03-24,MAFANG,SELL,56.97,48.42,2757.75
2023-03-24,GOLDBEES,SELL,129.38,50.89,6582.32
2023-03-24,PSUBNKBEES,BUY,137.42,39.49,5428.09
2023-03-31,MAFANG,SELL,39.09,49.49,1934.14
2023-03-31,PSUBNKBEES,SELL,108.93,41.07,4472.71
2023-03-31,GOLDBEES,BUY,38.27,51.08,1955.4
2023-04-06,GOLDBEES,SELL,83.79,51.8,4339.18
2023-04-06,PSUBNKBEES,SELL,3384.91,41.4,140099.22
2023-04-06,BANKBEES,BUY,336.42,414.89,139619.7
2023-04-06,MAFANG,BUY,53.66,48.78,2618.08
2023-04-13,BANKBEES,BUY,34.06,425.49,14496.9
2023-04-13,GOLDBEES,BUY,1018.33,51.95,52918.36
2023-04-13,MAFANG,BUY,372.69,48.72,18162.86
2023-04-21,BANKBEES,SELL,2.26,425.55,960.63
2023-04-21,GOLDBEES,BUY,64.41,51.3,3304.99
2023-04-21,MAFANG,BUY,6.09,48.36,294.42
2023-04-28,GOLDBEES,SELL,9167.25,51.24,469586.89
2023-04-28,BANKBEES,SELL,368.22,436.51,160685.38
2023-04-28,PSUBNKBEES,BUY,6699.26,46.05,308588.06
2023-04-28,JUNIORBEES,BUY,921.49,418.47,385735.07
2023-04-28,MAFANG,BUY,1990.58,49.15,97865.98
2023-05-05,JUNIORBEES,SELL,8.09,423.48,3426.93
2023-05-05,PSUBNKBEES,BUY,29.04,46.01,1336.33
2023-05-05,MAFANG,BUY,17.56,49.14,862.98
2023-05-12,MAFANG,SELL,1264.29,52.42,66253.42
2023-05-12,PSUBNKBEES,SELL,6728.29,44.0,295964.12
2023-05-12,JUNIORBEES,SELL,186.36,431.02,80300.41
2023-05-12,BANKBEES,BUY,566.26,442.68,250746.58
2023-05-12,MAFANG,BUY,0.0,52.44,0.0
2023-05-19,MAFANG,SELL,938.59,55.56,52131.13
2023-05-19,JUNIORBEES,SELL,134.7,428.67,57727.1
2023-05-19,BANKBEES,SELL,110.27,445.48,49109.14
2023-05-19,JUNIORBEES,BUY,0.0,428.85,0.0
2023-05-26,MAFANG,SELL,23.96,56.43,1351.82
2023-05-26,JUNIORBEES,SELL,11.54,440.54,5081.08
2023-05-26,BANKBEES,SELL,455.99,446.06,203337.75
2023-05-26,ITBEES,BUY,6691.65,30.59,204732.88
2023-06-02,MAFANG,SELL,137.03,59.81,8192.76
2023-06-02,JUNIORBEES,SELL,2.78,447.9,1243.37
2023-06-02,ITBEES,BUY,47.35,30.75,1456.21
2023-06-09,MAFANG,SELL,43.8,60.64,2655.12
2023-06-09,JUNIORBEES,SELL,6.1,451.99,2754.51
2023-06-09,ITBEES,SELL,6738.99,29.73,200317.49
2023-06-09,BANKBEES,BUY,461.73,447.84,206843.98
2023-06-09,PSUBNKBEES,BUY,4599.35,44.96,206843.98
2023-06-16,MAFANG,SELL,137.74,64.54,8886.81
2023-06-16,JUNIORBEES,SELL,7.04,463.45,3263.53
2023-06-16,BANKBEES,SELL,461.73,446.82,206249.56
2023-06-16,PSUBNKBEES,BUY,67.03,44.9,3010.64
2023-06-23,PSUBNKBEES,SELL,10.14,44.49,451.09
2023-06-23,PHARMABEES,BUY,15536.31,13.33,207202.54
2023-06-23,PSUBNKBEES,BUY,0.0,44.51,0.0
2023-06-23,JUNIORBEES,BUY,6.73,453.2,3050.82
2023-06-23,MID150BEES,BUY,1934.49,133.85,259003.17
2023-06-23,MAFANG,BUY,75.26,62.13,4677.54
2023-06-30,JUNIORBEES,SELL,2.71,464.17,1258.72
2023-06-30,PSUBNKBEES,SELL,31.75,45.68,1450.13
2023-06-30,PHARMABEES,SELL,357.24,13.92,4970.29
2023-06-30,MID150BEES,SELL,2.13,136.65,290.42
2023-06-30,MAFANG,BUY,62.65,61.96,3883.25
2023-07-07,MAFANG,SELL,2.04,63.17,128.53
2023-07-07,PSUBNKBEES,SELL,280.5,49.56,13897.58
2023-07-07,PHARMABEES,BUY,256.72,13.95,3583.1
2023-07-07,JUNIORBEES,BUY,8.17,466.52,3813.59
2023-07-07,MID150BEES,BUY,18.79,137.98,2593.97
2023-07-14,MAFANG,SELL,69.76,65.18,4545.18
2023-07-14,PHARMABEES,SELL,76.14,14.11,1073.82
2023-07-14,MID150BEES,SELL,5.7,139.22,792.85
2023-07-14,PSUBNKBEES,BUY,101.6,48.76,4955.64
2023-07-14,ITBEES,BUY,6681.56,32.43,216724.65
2023-07-14,JUNIORBEES,BUY,0.12,469.44,55.07
2023-07-21,PSUBNKBEES,SELL,152.34,50.74,7727.38
2023-07-21,PHARMABEES,SELL,302.15,14.47,4369.86
2023-07-21,MID150BEES,SELL,7.7,140.52,1081.77
2023-07-21,ITBEES,SELL,6681.56,31.42,209896.58
2023-07-21,BANKBEES,BUY,464.64,468.78,217882.09
2023-07-21,JUNIORBEES,BUY,5.37,467.6,2512.61
2023-07-21,MAFANG,BUY,41.12,64.54,2654.63
2023-07-28,JUNIORBEES,SELL,3.69,477.73,1763.36
2023-07-28,PHARMABEES,SELL,499.66,15.2,7590.99
2023-07-28,MID150BEES,SELL,2.01,142.86,287.74
2023-07-28,PSUBNKBEES,BUY,30.29,51.19,1551.08
2023-07-28,BANKBEES,BUY,13.25,463.12,6135.98
2023-07-28,MAFANG,BUY,30.23,64.89,1962.03
2023-08-04,MAFANG,SELL,400.41,64.95,25997.74
2023-08-04,JUNIORBEES,SELL,78.2,475.04,37137.82
2023-08-04,PSUBNKBEES,SELL,457.05,49.21,22484.68
2023-08-04,PHARMABEES,SELL,2271.96,15.49,35175.0
2023-08-04,MID150BEES,SELL,286.97,144.25,41383.52
2023-08-04,BANKBEES,SELL,61.35,456.79,28014.74
2023-08-04,ITBEES,BUY,5889.14,31.97,188311.18
2023-08-04,PSUBNKBEES,BUY,0.0,49.23,0.0
2023-08-04,MID150BEES,BUY,0.0,144.31,0.0
2023-08-11,BANKBEES,SELL,416.54,451.32,187935.97
2023-08-11,PHARMABEES,BUY,1867.97,15.61,29173.59
2023-08-11,PSUBNKBEES,BUY,499.13,50.62,25273.49
2023-08-11,ITBEES,BUY,925.83,32.43,30030.3
2023-08-11,JUNIORBEES,BUY,82.48,473.69,39080.9
2023-08-11,MID150BEES,BUY,251.05,145.4,36512.71
2023-08-11,MAFANG,BUY,466.13,63.2,29469.44
2023-08-18,PSUBNKBEES,SELL,94.47,51.18,4833.61
2023-08-18,PHARMABEES,SELL,57.17,15.51,886.21
2023-08-18,MID150BEES,SELL,16.56,145.09,2401.36
2023-08-18,ITBEES,SELL,29.13,32.21,938.16
2023-08-18,JUNIORBEES,BUY,5.47,464.4,2541.16
2023-08-18,MAFANG,BUY,111.81,60.33,6747.68
2023-08-25,MAFANG,SELL,459.57,61.73,28359.7
2023-08-25,JUNIORBEES,SELL,81.06,466.97,37842.31
2023-08-25,PSUBNKBEES,SELL,510.59,50.42,25736.13
2023-08-25,PHARMABEES,SELL,1669.13,15.26,25458.15
2023-08-25,MID150BEES,SELL,282.51,148.06,41816.22
2023-08-25,ITBEES,SELL,934.41,32.4,30269.22
2023-08-25,BANKBEES,BUY,416.22,450.72,187654.4
2023-08-25,MID150BEES,BUY,0.0,148.12,0.0
2023-09-01,MAFANG,SELL,63.26,64.23,4062.08
2023-09-01,JUNIORBEES,SELL,2.2,475.92,1044.35
2023-09-01,PSUBNKBEES,SELL,3760.55,50.47,189737.79
2023-09-01,MID150BEES,SELL,9.65,151.16,1458.85
2023-09-01,ITBEES,SELL,32.04,33.06,1059.2
2023-09-01,BANKBEES,SELL,416.22,452.71,188369.56
2023-09-01,ITBEES,BUY,0.0,33.08,0.0
2023-09-01,PHARMABEES,BUY,191.81,15.25,2926.49
2023-09-01,MAFANG,BUY,0.0,64.25,0.0
2023-09-08,JUNIORBEES,SELL,5.45,489.98,2670.28
2023-09-08,MID150BEES,SELL,35.99,157.51,5666.99
2023-09-08,ITBEES,SELL,66.7,34.06,2271.32
2023-09-08,PHARMABEES,BUY,41.71,15.48,645.94
2023-09-08,MAFANG,BUY,41.64,64.36,2681.16
2023-09-15,PHARMABEES,SELL,12661.08,15.81,200071.58
2023-09-15,ITBEES,BUY,749.29,35.08,26290.87
2023-09-15,PSUBNKBEES,BUY,4062.08,56.12,228037.36
2023-09-15,JUNIORBEES,BUY,82.94,489.13,40579.33
2023-09-15,MID150BEES,BUY,277.38,155.57,43164.66
2023-09-15,MAFANG,BUY,402.9,64.62,26044.39
2023-09-22,PSUBNKBEES,SELL,167.45,57.94,9698.6
2023-09-22,ITBEES,BUY,22.85,34.6,790.87
2023-09-22,JUNIORBEES,BUY,4.65,480.31,2231.92
2023-09-22,MID150BEES,BUY,5.05,153.56,775.84
2023-09-22,MAFANG,BUY,133.11,61.19,8147.97
2023-09-29,MID150BEES,SELL,1837.54,155.38,285429.1
2023-09-29,PSUBNKBEES,BUY,909.19,58.47,53177.88
2023-09-29,ITBEES,BUY,1860.58,33.5,62341.83
2023-09-29,PHARMABEES,BUY,17925.79,15.66,280858.28
2023-09-29,JUNIORBEES,BUY,145.48,479.03,69708.26
2023-09-29,MAFANG,BUY,725.25,61.45,44581.83
2023-10-06,MAFANG,SELL,29.65,61.95,1836.03
2023-10-06,ITBEES,SELL,144.11,34.0,4898.74
2023-10-06,PHARMABEES,SELL,17925.79,15.39,275740.0
2023-10-06,PSUBNKBEES,BUY,21.2,58.1,1232.02
2023-10-06,BANKBEES,BUY,618.88,452.76,280286.3
2023-10-06,JUNIORBEES,BUY,2.93,475.99,1392.71
2023-10-13,ITBEES,SELL,8241.29,33.45,275615.74
2023-10-13,BANKBEES,SELL,618.88,452.17,279752.51
2023-10-13,PSUBNKBEES,BUY,1353.1,56.14,75987.65
2023-10-13,JUNIORBEES,BUY,167.93,479.71,80581.06
2023-10-13,MAFANG,BUY,831.99,62.81,52275.1
2023-10-20,JUNIORBEES,SELL,1.23,473.35,584.32
2023-10-20,PSUBNKBEES,BUY,40.79,54.98,2243.47
2023-10-20,MAFANG,BUY,49.35,61.26,3024.49
2023-10-27,MAFANG,SELL,2324.61,59.21,137594.44
2023-10-27,JUNIORBEES,SELL,902.58,465.67,420176.94
2023-10-27,PSUBNKBEES,SELL,3699.3,54.67,202176.55
2023-10-27,GOLDBEES,BUY,7999.84,51.65,413318.58
2023-10-27,SILVERBEES,BUY,1962.43,70.18,137772.86
2023-10-27,LIQUIDBEES,BUY,451.72,914.72,413318.58
2023-11-03,MAFANG,SELL,91.28,62.16,5671.81
2023-11-03,PSUBNKBEES,SELL,39.94,56.03,2237.17
2023-11-03,GOLDBEES,BUY,48.08,51.81,2491.83
2023-11-03,SILVERBEES,BUY,27.83,69.83,1944.12
2023-11-03,LIQUIDBEES,BUY,2.08,918.84,1908.49
2023-11-10,GOLDBEES,SELL,8047.93,51.3,412732.61
2023-11-10,SILVERBEES,SELL,1990.26,69.68,138632.21
2023-11-10,LIQUIDBEES,SELL,453.79,918.48,416674.4
2023-11-10,PHARMABEES,BUY,17339.59,15.75,273235.21
2023-11-10,PSUBNKBEES,BUY,2414.92,55.82,134844.28
2023-11-10,JUNIORBEES,BUY,703.3,485.49,341544.01
2023-11-10,MAFANG,BUY,1321.35,64.02,84622.01
2023-11-17,MAFANG,SELL,101.35,67.18,6806.47
2023-11-17,JUNIORBEES,SELL,4.32,498.1,2151.01
2023-11-17,PHARMABEES,BUY,6.87,16.06,110.45
2023-11-17,ITBEES,BUY,8196.79,33.98,278584.33
2023-11-17,PSUBNKBEES,BUY,52.97,56.31,2983.57
2023-11-24,MAFANG,SELL,646.47,69.18,44707.23
2023-11-24,PSUBNKBEES,SELL,733.6,55.33,40577.01
2023-11-24,PHARMABEES,SELL,2960.21,16.21,47961.0
2023-11-24,JUNIORBEES,SELL,111.13,495.78,55079.67
2023-11-24,ITBEES,SELL,1319.73,33.9,44729.63
2023-11-24,PHARMABEES,BUY,0.0,16.21,0.0
2023-11-24,PSUBNKBEES,BUY,0.0,55.35,0.0
2023-12-01,ITBEES,SELL,6877.06,34.41,236590.2
2023-12-01,PHARMABEES,BUY,2804.77,16.52,46358.04
2023-12-01,PSUBNKBEES,BUY,763.2,57.07,43569.76
2023-12-01,JUNIORBEES,BUY,100.72,515.66,51953.42
2023-12-01,MAFANG,BUY,639.15,68.65,43892.96
2023-12-08,MAFANG,SELL,496.79,68.5,34017.89
2023-12-08,PSUBNKBEES,SELL,991.41,60.86,60317.12
2023-12-08,PHARMABEES,SELL,2424.57,16.43,39815.79
2023-12-08,JUNIORBEES,SELL,124.76,537.78,67073.79
2023-12-08,BANKBEES,BUY,503.64,481.58,242612.98
2023-12-08,PSUBNKBEES,BUY,0.0,60.88,0.0
2023-12-15,PHARMABEES,SELL,14766.46,16.37,241606.15
2023-12-15,PSUBNKBEES,BUY,637.85,64.15,40931.85
2023-12-15,ITBEES,BUY,7823.44,37.9,296578.24
2023-12-15,BANKBEES,BUY,101.72,489.98,49855.99
2023-12-15,JUNIORBEES,BUY,108.15,551.77,59692.99
2023-12-15,MAFANG,BUY,515.4,71.16,36688.81
2023-12-22,MAFANG,SELL,80.26,72.49,5815.76
2023-12-22,JUNIORBEES,SELL,5.38,552.34,2972.64
2023-12-22,ITBEES,SELL,9.12,37.69,343.6
2023-12-22,PSUBNKBEES,BUY,123.35,62.07,7659.07
2023-12-22,ITBEES,BUY,0.0,37.71,0.0
2023-12-22,BANKBEES,BUY,3.77,483.7,1825.1
2023-12-29,PSUBNKBEES,SELL,38.9,63.44,2466.71
2023-12-29,JUNIORBEES,SELL,8.43,567.25,4778.13
2023-12-29,BANKBEES,SELL,2.49,492.33,1227.61
2023-12-29,ITBEES,BUY,181.48,37.37,6783.35
2023-12-29,MAFANG,BUY,23.14,73.02,1690.45
2024-01-05,PSUBNKBEES,SELL,98.08,64.79,6352.34
2024-01-05,JUNIORBEES,SELL,10.24,576.21,5900.2
2024-01-05,BANKBEES,SELL,606.64,490.55,297497.63
2024-01-05,PHARMABEES,BUY,16926.15,17.64,298726.63
2024-01-05,ITBEES,BUY,110.71,36.86,4081.64
2024-01-05,MAFANG,BUY,97.08,70.94,6889.39
2024-01-12,ITBEES,SELL,255.67,38.53,9848.77
2024-01-12,PHARMABEES,BUY,255.49,17.61,4501.36
2024-01-12,PSUBNKBEES,BUY,49.23,64.95,3198.87
2024-01-12,JUNIORBEES,BUY,2.93,581.24,1701.87
2024-01-12,MAFANG,BUY,7.12,71.77,511.09
2024-01-19,MAFANG,SELL,6.04,72.52,437.93
2024-01-19,PSUBNKBEES,SELL,31.67,65.96,2088.03
2024-01-19,ITBEES,SELL,65.08,39.2,2550.46
2024-01-19,PHARMABEES,BUY,114.58,17.65,2023.31
2024-01-19,JUNIORBEES,BUY,5.2,581.74,3027.7
2024-01-25,MAFANG,SELL,136.21,75.84,10327.67
2024-01-25,PHARMABEES,SELL,45.19,17.79,803.49
2024-01-25,PSUBNKBEES,BUY,25.9,65.96,1709.16
2024-01-25,ITBEES,BUY,148.4,38.69,5743.03
2024-01-25,JUNIORBEES,BUY,6.34,579.21,3672.46
2024-02-02,PSUBNKBEES,SELL,303.67,73.53,22320.51
2024-02-02,ITBEES,BUY,168.17,39.49,6642.72
2024-02-02,PHARMABEES,BUY,257.49,18.27,4706.68
2024-02-02,JUNIORBEES,BUY,9.73,595.04,5793.07
2024-02-02,MAFANG,BUY,66.57,77.54,5162.98
2024-02-09,MAFANG,SELL,28.16,80.65,2270.6
2024-02-09,PSUBNKBEES,SELL,60.33,76.93,4640.45
2024-02-09,PHARMABEES,SELL,62.8,18.92,1187.61
2024-02-09,ITBEES,BUY,149.43,40.01,5980.08
2024-02-09,JUNIORBEES,BUY,3.52,610.76,2149.03
2024-02-16,MAFANG,SELL,6.6,82.5,544.42
2024-02-16,PSUBNKBEES,SELL,37.22,79.23,2948.36
2024-02-16,PHARMABEES,BUY,96.6,19.21,1856.67
2024-02-16,ITBEES,BUY,28.06,40.71,1142.67
2024-02-16,JUNIORBEES,BUY,0.82,622.83,510.0
2024-02-23,MAFANG,SELL,23.05,83.25,1918.15
2024-02-23,JUNIORBEES,SELL,5.82,629.41,3661.28
2024-02-23,ITBEES,SELL,8279.81,40.29,333509.5
2024-02-23,PHARMABEES,SELL,114.62,19.38,2220.3
2024-02-23,PSUBNKBEES,BUY,47.54,78.57,3736.41
2024-03-01,MAFANG,SELL,11.04,83.43,920.46
2024-03-01,JUNIORBEES,SELL,3.85,632.34,2432.48
2024-03-01,PSUBNKBEES,BUY,1.27,78.46,99.83
2024-03-01,ITBEES,BUY,8470.36,39.82,337373.68
2024-03-01,PHARMABEES,BUY,178.55,19.16,3422.82
2024-03-07,MAFANG,SELL,739.16,84.88,62723.6
2024-03-07,PSUBNKBEES,SELL,1010.33,81.4,82219.76
2024-03-07,JUNIORBEES,SELL,666.78,642.75,428443.98
2024-03-07,PHARMABEES,SELL,3866.26,19.5,75354.33
2024-03-07,ITBEES,SELL,8470.36,39.34,333142.0
2024-03-07,GOLDBEES,BUY,6037.97,55.45,334912.28
2024-03-07,LIQUIDBEES,BUY,406.62,933.2,379567.26
2024-03-15,MAFANG,SELL,560.53,82.56,46265.04
2024-03-15,PSUBNKBEES,SELL,1014.37,75.05,76110.32
2024-03-15,PHARMABEES,SELL,13739.99,19.02,261203.99
2024-03-15,GOLDBEES,BUY,3159.38,55.74,176160.36
2024-03-15,SILVERBEES,BUY,2348.41,72.74,170885.41
2024-03-15,LIQUIDBEES,BUY,142.78,933.2,133278.73
2024-03-22,GOLDBEES,SELL,3301.32,55.98,184748.66
2024-03-22,LIQUIDBEES,SELL,148.4,932.83,138386.17
2024-03-22,SILVERBEES,SELL,2348.41,72.46,170104.31
2024-03-22,PSUBNKBEES,BUY,1190.69,76.18,90728.11
2024-03-22,BANKBEES,BUY,553.37,477.11,264094.75
2024-03-22,MAFANG,BUY,535.5,84.5,45261.81
2024-03-28,MAFANG,SELL,65.18,87.54,5704.24
2024-03-28,PSUBNKBEES,SELL,25.63,77.52,1986.37
2024-03-28,GOLDBEES,SELL,3.81,56.6,215.7
2024-03-28,BANKBEES,BUY,2.11,480.49,1013.41
2024-03-28,LIQUIDBEES,BUY,4.18,933.2,3898.36
2024-04-05,MAFANG,SELL,137.45,95.5,13122.62
2024-04-05,PSUBNKBEES,SELL,44.95,81.05,3642.58
2024-04-05,GOLDBEES,SELL,61.48,59.02,3627.64
2024-04-05,BANKBEES,BUY,2.67,493.43,1316.39
2024-04-05,PHARMABEES,BUY,14106.23,19.51,275350.28
2024-04-05,MAFANG,BUY,0.0,95.54,0.0
2024-04-05,LIQUIDBEES,BUY,11.17,936.83,10463.06
2024-04-12,MAFANG,SELL,373.32,98.89,36906.41
2024-04-12,PSUBNKBEES,SELL,883.27,79.83,70494.16
2024-04-12,BANKBEES,SELL,558.14,494.84,276110.13
2024-04-12,PHARMABEES,SELL,14106.23,19.14,269858.33
2024-04-12,AUTOBEES,BUY,902.32,222.33,200677.19
2024-04-12,GOLDBEES,BUY,3891.63,61.92,241051.21
2024-04-12,LIQUIDBEES,BUY,223.7,936.83,209628.85
2024-04-19,PSUBNKBEES,SELL,2513.18,76.8,192965.74
2024-04-19,AUTOBEES,BUY,121.12,219.21,26559.43
2024-04-19,GOLDBEES,BUY,1089.49,62.25,67843.73
2024-04-19,MAFANG,BUY,280.94,97.13,27295.88
2024-04-19,LIQUIDBEES,BUY,77.53,936.83,72650.33
2024-04-26,GOLDBEES,SELL,5210.8,61.32,319418.77
2024-04-26,LIQUIDBEES,SELL,301.91,936.44,282634.76
2024-04-26,PSUBNKBEES,BUY,3350.89,81.99,274809.56
2024-04-26,BANKBEES,BUY,559.76,490.8,274809.56
2024-04-26,AUTOBEES,BUY,199.46,224.74,44842.14
2024-04-26,GOLDBEES,BUY,0.0,61.34,0.0
2024-04-26,MAFANG,BUY,86.35,95.43,8242.85
2024-04-26,LIQUIDBEES,BUY,0.0,936.82,0.0
2024-05-03,BANKBEES,SELL,559.76,498.64,279033.04
2024-05-03,PSUBNKBEES,BUY,564.34,83.47,47117.4
2024-05-03,AUTOBEES,BUY,202.04,229.34,46348.6
2024-05-03,GOLDBEES,BUY,1151.62,60.49,69685.05
2024-05-03,MAFANG,BUY,461.99,95.28,44030.72
2024-05-03,LIQUIDBEES,BUY,75.7,940.44,71215.2
2024-05-10,MAFANG,SELL,508.79,95.25,48448.51
2024-05-10,AUTOBEES,SELL,458.56,231.56,106153.96
2024-05-10,PSUBNKBEES,SELL,3915.22,78.5,307269.58
2024-05-10,AUTOBEES,BUY,0.0,231.66,0.0
2024-05-10,GOLDBEES,BUY,4089.5,61.93,253348.53
2024-05-10,LIQUIDBEES,BUY,220.2,940.44,207150.44
2024-05-17,GOLDBEES,SELL,5270.18,61.95,326377.14
2024-05-17,LIQUIDBEES,SELL,295.42,940.07,277635.43
2024-05-17,AUTOBEES,BUY,204.46,235.92,48250.89
2024-05-17,BANKBEES,BUY,561.57,491.68,276192.22
2024-05-17,PSUBNKBEES,BUY,3498.79,78.92,276192.22
2024-05-17,MAFANG,BUY,56.67,95.53,5414.97
2024-05-24,AUTOBEES,SELL,20.19,242.49,4894.56
2024-05-24,BANKBEES,SELL,4.87,501.22,2441.93
2024-05-24,PSUBNKBEES,SELL,97.85,82.04,8025.63
2024-05-24,GOLDBEES,BUY,157.13,60.9,9572.57
2024-05-24,MAFANG,BUY,18.3,95.95,1756.02
2024-05-24,LIQUIDBEES,BUY,4.3,940.43,4047.34
2024-05-31,GOLDBEES,SELL,45.29,61.28,2774.32
2024-05-31,LIQUIDBEES,SELL,2.02,943.39,1902.02
2024-05-31,BANKBEES,SELL,2.09,502.4,1047.44
2024-05-31,PSUBNKBEES,SELL,12.2,82.22,1002.74
2024-05-31,AUTOBEES,BUY,21.58,237.79,5132.08
2024-05-31,MAFANG,BUY,17.01,95.14,1618.97
2024-06-07,AUTOBEES,SELL,63.68,253.72,16152.48
2024-06-07,BANKBEES,SELL,554.61,509.05,282236.54
2024-06-07,ITBEES,BUY,7502.05,37.49,281317.38
2024-06-07,PSUBNKBEES,BUY,85.56,80.99,6931.48
2024-06-07,GOLDBEES,BUY,72.34,61.1,4421.51
2024-06-07,MAFANG,BUY,22.71,95.16,2161.54
2024-06-07,LIQUIDBEES,BUY,3.75,943.76,3537.72
2024-06-14,GOLDBEES,SELL,5756.17,60.59,348649.59
2024-06-14,LIQUIDBEES,SELL,422.17,943.39,398147.06
2024-06-14,ITBEES,SELL,7502.05,37.01,277586.97
2024-06-14,AUTOBEES,BUY,611.98,261.61,160148.25
2024-06-14,PSUBNKBEES,BUY,1946.98,83.03,161699.76
2024-06-14,JUNIORBEES,BUY,735.67,764.55,562626.56
2024-06-14,MAFANG,BUY,1454.28,95.24,138545.34
2024-06-21,MAFANG,SELL,1459.27,94.67,138109.56
2024-06-21,AUTOBEES,SELL,625.67,255.16,159598.51
2024-06-21,PSUBNKBEES,SELL,5421.28,82.5,447140.3
2024-06-21,JUNIORBEES,SELL,735.67,757.43,557049.4
2024-06-21,BANKBEES,BUY,528.24,528.8,279417.52
2024-06-21,ITBEES,BUY,7431.55,37.59,279417.52
2024-06-21,GOLDBEES,BUY,5673.61,61.54,349271.9
2024-06-21,LIQUIDBEES,BUY,414.43,943.76,391238.38
2024-06-28,GOLDBEES,SELL,5673.61,60.62,343819.08
2024-06-28,LIQUIDBEES,SELL,414.43,943.38,390843.44
2024-06-28,ITBEES,BUY,330.15,38.61,12750.14
2024-06-28,BANKBEES,BUY,29.46,537.31,15834.93
2024-06-28,AUTOBEES,BUY,72.81,256.63,18690.69
2024-06-28,PSUBNKBEES,BUY,3649.71,82.07,299608.14
2024-06-28,JUNIORBEES,BUY,491.86,761.19,374510.17
2024-06-28,MAFANG,BUY,180.54,94.4,17048.16
2024-07-05,AUTOBEES,SELL,1167.66,258.28,301491.4
2024-07-05,ITBEES,BUY,1329.38,40.25,53520.96
2024-07-05,BANKBEES,BUY,120.24,539.71,64913.24
2024-07-05,PSUBNKBEES,BUY,817.49,81.91,66977.54
2024-07-05,JUNIORBEES,BUY,92.02,783.33,72107.17
2024-07-05,MAFANG,BUY,442.48,98.74,43703.25
2024-07-12,MAFANG,SELL,523.24,100.02,52319.22
2024-07-12,BANKBEES,SELL,104.32,535.4,55836.23
2024-07-12,ITBEES,SELL,1708.66,41.6,71061.86
2024-07-12,PSUBNKBEES,SELL,4467.19,80.47,359384.62
2024-07-12,JUNIORBEES,SELL,95.47,786.01,75014.81
2024-07-12,AUTOBEES,BUY,1196.2,256.72,307182.55
2024-07-12,FMCGIETF,BUY,4853.82,62.57,303806.87
2024-07-19,BANKBEES,SELL,573.63,534.8,306684.96
2024-07-19,ITBEES,SELL,208.59,42.6,8883.58
2024-07-19,AUTOBEES,SELL,1196.2,254.85,304759.26
2024-07-19,FMCGIETF,SELL,69.39,63.88,4431.4
2024-07-19,PHARMABEES,BUY,14674.55,20.82,305676.95
