date,symbol,action,qty,price,value
2024-01-12,ITBEES,SELL,224.94,38.53,8664.97
2024-01-12,PHARMABEES,BUY,224.78,17.61,3960.31
2024-01-12,PSUBNKBEES,BUY,43.32,64.95,2814.37
2024-01-12,JUNIORBEES,BUY,2.58,581.24,1497.31
2024-01-12,MAFANG,BUY,6.26,71.77,449.66
2024-01-19,MAFANG,SELL,5.31,72.52,385.29
2024-01-19,PSUBNKBEES,SELL,27.86,65.96,1837.06
2024-01-19,ITBEES,SELL,57.26,39.2,2243.9
2024-01-19,PHARMABEES,BUY,100.81,17.65,1780.11
2024-01-19,JUNIORBEES,BUY,4.58,581.74,2663.77
2024-01-25,MAFANG,SELL,119.84,75.84,9086.31
2024-01-25,PHARMABEES,SELL,39.76,17.79,706.91
2024-01-25,PSUBNKBEES,BUY,22.79,65.96,1503.72
2024-01-25,ITBEES,BUY,130.56,38.69,5052.73
2024-01-25,PHARMABEES,BUY,0.0,17.79,0.0
2024-01-25,JUNIORBEES,BUY,5.58,579.21,3231.04
2024-02-02,PSUBNKBEES,SELL,267.17,73.53,19637.63
2024-02-02,ITBEES,BUY,147.96,39.49,5844.28
2024-02-02,PHARMABEES,BUY,226.54,18.27,4140.94
2024-02-02,JUNIORBEES,BUY,8.56,595.04,5096.76
2024-02-02,MAFANG,BUY,58.57,77.54,4542.4
2024-02-09,MAFANG,SELL,24.78,80.65,1997.68
2024-02-09,PSUBNKBEES,SELL,53.08,76.93,4082.67
2024-02-09,PHARMABEES,SELL,55.25,18.92,1044.86
2024-02-09,ITBEES,BUY,131.47,40.01,5261.28
2024-02-09,JUNIORBEES,BUY,3.09,610.76,1890.72
2024-02-16,MAFANG,SELL,5.81,82.5,478.98
2024-02-16,PSUBNKBEES,SELL,32.75,79.23,2593.97
2024-02-16,PHARMABEES,BUY,84.99,19.21,1633.5
2024-02-16,ITBEES,BUY,24.69,40.71,1005.32
2024-02-16,JUNIORBEES,BUY,0.72,622.83,448.7
2024-02-16,MAFANG,BUY,0.0,82.54,0.0
2024-02-23,MAFANG,SELL,20.28,83.25,1687.59
2024-02-23,JUNIORBEES,SELL,5.12,629.41,3221.2
2024-02-23,ITBEES,SELL,7284.59,40.29,293422.26
2024-02-23,PHARMABEES,SELL,100.85,19.38,1953.42
2024-02-23,PSUBNKBEES,BUY,41.83,78.57,3287.3
2024-02-23,JUNIORBEES,BUY,0.0,629.67,0.0
2024-03-01,MAFANG,SELL,9.71,83.43,809.82
2024-03-01,JUNIORBEES,SELL,3.39,632.34,2140.1
2024-03-01,PSUBNKBEES,BUY,1.12,78.46,87.83
2024-03-01,ITBEES,BUY,7452.24,39.82,296821.96
2024-03-01,PHARMABEES,BUY,157.09,19.16,3011.4
2024-03-07,MAFANG,SELL,650.32,84.88,55184.33
2024-03-07,PSUBNKBEES,SELL,888.89,81.4,72337.09
2024-03-07,JUNIORBEES,SELL,586.63,642.75,376945.78
2024-03-07,PHARMABEES,SELL,3401.54,19.5,66296.87
2024-03-07,ITBEES,SELL,7452.24,39.34,293098.93
2024-03-07,PHARMABEES,BUY,0.0,19.5,0.0
2024-03-07,GOLDBEES,BUY,5312.21,55.45,294656.42
2024-03-07,LIQUIDBEES,BUY,357.74,933.2,333943.95
2024-03-15,MAFANG,SELL,493.15,82.56,40704.06
2024-03-15,PSUBNKBEES,SELL,892.44,75.05,66962.0
2024-03-15,PHARMABEES,SELL,12088.47,19.02,229807.73
2024-03-15,GOLDBEES,BUY,2779.63,55.74,154986.2
2024-03-15,SILVERBEES,BUY,2066.14,72.74,150345.29
2024-03-15,LIQUIDBEES,BUY,125.61,933.2,117258.86
2024-03-22,GOLDBEES,SELL,2904.51,55.98,162542.2
2024-03-22,LIQUIDBEES,SELL,130.56,932.83,121752.4
2024-03-22,SILVERBEES,SELL,2066.14,72.46,149658.07
2024-03-22,PSUBNKBEES,BUY,1047.57,76.18,79822.75
2024-03-22,BANKBEES,BUY,486.86,477.11,232351.03
2024-03-22,MAFANG,BUY,471.14,84.5,39821.42
2024-03-28,MAFANG,SELL,57.34,87.54,5018.6
2024-03-28,PSUBNKBEES,SELL,22.55,77.52,1747.61
2024-03-28,GOLDBEES,SELL,3.35,56.6,189.77
2024-03-28,BANKBEES,BUY,1.86,480.49,891.6
2024-03-28,LIQUIDBEES,BUY,3.67,933.2,3429.78
2024-04-05,MAFANG,SELL,120.93,95.5,11545.31
2024-04-05,PSUBNKBEES,SELL,39.55,81.05,3204.75
2024-04-05,GOLDBEES,SELL,54.09,59.02,3191.6
2024-04-05,PSUBNKBEES,BUY,0.0,81.09,0.0
2024-04-05,BANKBEES,BUY,2.35,493.43,1158.16
2024-04-05,PHARMABEES,BUY,12410.69,19.51,242253.66
2024-04-05,LIQUIDBEES,BUY,9.82,936.83,9205.42
2024-04-12,MAFANG,SELL,328.45,98.89,32470.32
2024-04-12,PSUBNKBEES,SELL,777.11,79.83,62020.88
2024-04-12,BANKBEES,SELL,491.06,494.84,242922.19
2024-04-12,PHARMABEES,SELL,12410.69,19.14,237421.84
2024-04-12,AUTOBEES,BUY,793.86,222.33,176556.15
2024-04-12,GOLDBEES,BUY,3423.86,61.92,212077.29
2024-04-12,LIQUIDBEES,BUY,196.81,936.83,184431.84
2024-04-19,PSUBNKBEES,SELL,2211.1,76.8,169771.61
2024-04-19,AUTOBEES,BUY,106.56,219.21,23367.03
2024-04-19,GOLDBEES,BUY,958.53,62.25,59689.04
2024-04-19,MAFANG,BUY,247.17,97.13,24014.96
2024-04-19,LIQUIDBEES,BUY,68.21,936.83,63917.89
2024-04-26,GOLDBEES,SELL,4584.47,61.32,281025.18
2024-04-26,LIQUIDBEES,SELL,265.62,936.44,248662.69
2024-04-26,PSUBNKBEES,BUY,2948.12,81.99,241777.96
2024-04-26,BANKBEES,BUY,492.47,490.8,241777.96
2024-04-26,AUTOBEES,BUY,175.49,224.74,39452.22
2024-04-26,MAFANG,BUY,75.97,95.43,7252.09
2024-05-03,BANKBEES,SELL,492.47,498.64,245493.79
2024-05-03,PSUBNKBEES,BUY,496.5,83.47,41453.97
2024-05-03,AUTOBEES,BUY,177.75,229.34,40777.57
2024-05-03,GOLDBEES,BUY,1013.2,60.49,61309.02
2024-05-03,MAFANG,BUY,406.46,95.28,38738.3
2024-05-03,LIQUIDBEES,BUY,66.6,940.44,62655.3
2024-05-10,MAFANG,SELL,447.64,95.25,42625.09
2024-05-10,AUTOBEES,SELL,403.44,231.56,93394.45
2024-05-10,PSUBNKBEES,SELL,3444.62,78.5,270336.34
2024-05-10,AUTOBEES,BUY,0.0,231.66,0.0
2024-05-10,GOLDBEES,BUY,3597.95,61.93,222896.5
2024-05-10,LIQUIDBEES,BUY,193.73,940.44,182251.34
2024-05-17,GOLDBEES,SELL,4636.71,61.95,287147.21
2024-05-17,LIQUIDBEES,SELL,259.91,940.07,244264.16
2024-05-17,AUTOBEES,BUY,179.89,235.92,42451.22
2024-05-17,BANKBEES,BUY,494.07,491.68,242994.43
2024-05-17,PSUBNKBEES,BUY,3078.24,78.92,242994.43
2024-05-17,GOLDBEES,BUY,0.0,61.97,0.0
2024-05-17,MAFANG,BUY,49.86,95.53,4764.1
2024-05-24,AUTOBEES,SELL,17.76,242.49,4306.23
2024-05-24,BANKBEES,SELL,4.29,501.22,2148.41
2024-05-24,PSUBNKBEES,SELL,86.09,82.04,7060.96
2024-05-24,AUTOBEES,BUY,0.0,242.59,0.0
2024-05-24,GOLDBEES,BUY,138.25,60.9,8421.97
2024-05-24,MAFANG,BUY,16.1,95.95,1544.96
2024-05-24,LIQUIDBEES,BUY,3.79,940.43,3560.83
2024-05-31,GOLDBEES,SELL,39.84,61.28,2440.86
2024-05-31,LIQUIDBEES,SELL,1.77,943.39,1673.38
2024-05-31,BANKBEES,SELL,1.83,502.4,921.54
2024-05-31,PSUBNKBEES,SELL,10.73,82.22,882.21
2024-05-31,AUTOBEES,BUY,18.98,237.79,4515.21
2024-05-31,PSUBNKBEES,BUY,0.0,82.26,0.0
2024-05-31,BANKBEES,BUY,0.0,502.6,0.0
2024-05-31,MAFANG,BUY,14.97,95.14,1424.37
2024-06-07,AUTOBEES,SELL,56.03,253.72,14210.98
2024-06-07,BANKBEES,SELL,487.94,509.05,248312.23
2024-06-07,ITBEES,BUY,6600.32,37.49,247503.56
2024-06-07,PSUBNKBEES,BUY,75.28,80.99,6098.33
2024-06-07,GOLDBEES,BUY,63.65,61.1,3890.06
2024-06-07,MAFANG,BUY,19.98,95.16,1901.73
2024-06-07,LIQUIDBEES,BUY,3.3,943.76,3112.5
2024-06-14,GOLDBEES,SELL,5064.29,60.59,306742.56
2024-06-14,LIQUIDBEES,SELL,371.42,943.39,350290.52
2024-06-14,ITBEES,SELL,6600.32,37.01,244221.53
2024-06-14,AUTOBEES,BUY,538.42,261.61,140898.73
2024-06-14,PSUBNKBEES,BUY,1712.96,83.03,142263.75
2024-06-14,JUNIORBEES,BUY,647.24,764.55,494999.89
2024-06-14,MAFANG,BUY,1279.47,95.24,121892.45
2024-06-21,MAFANG,SELL,1283.87,94.67,121509.05
2024-06-21,AUTOBEES,SELL,550.47,255.16,140415.06
2024-06-21,PSUBNKBEES,SELL,4769.65,82.5,393394.87
2024-06-21,JUNIORBEES,SELL,647.24,757.43,490093.1
2024-06-21,BANKBEES,BUY,464.75,528.8,245832.05
2024-06-21,ITBEES,BUY,6538.3,37.59,245832.05
2024-06-21,GOLDBEES,BUY,4991.65,61.54,307290.06
2024-06-21,LIQUIDBEES,BUY,364.61,943.76,344212.26
2024-06-28,GOLDBEES,SELL,4991.65,60.62,302492.67
2024-06-28,LIQUIDBEES,SELL,364.61,943.38,343864.76
2024-06-28,ITBEES,BUY,290.47,38.61,11217.59
2024-06-28,BANKBEES,BUY,25.92,537.31,13931.6
2024-06-28,AUTOBEES,BUY,64.06,256.63,16444.1
2024-06-28,PSUBNKBEES,BUY,3211.02,82.07,263595.79
2024-06-28,JUNIORBEES,BUY,432.74,761.19,329494.74
2024-06-28,MAFANG,BUY,158.84,94.4,14999.0
2024-07-05,AUTOBEES,SELL,1027.31,258.28,265252.69
2024-07-05,ITBEES,BUY,1169.59,40.25,47087.84
2024-07-05,BANKBEES,BUY,105.79,539.71,57110.79
2024-07-05,PSUBNKBEES,BUY,719.23,81.91,58926.96
2024-07-05,JUNIORBEES,BUY,80.96,783.33,63440.02
2024-07-05,MAFANG,BUY,389.29,98.74,38450.2
2024-07-12,MAFANG,SELL,460.35,100.02,46030.55
2024-07-12,BANKBEES,SELL,91.78,535.4,49124.82
2024-07-12,ITBEES,SELL,1503.28,41.6,62520.35
2024-07-12,PSUBNKBEES,SELL,3930.24,80.47,316187.25
2024-07-12,JUNIORBEES,SELL,83.99,786.01,65998.17
2024-07-12,AUTOBEES,BUY,1052.42,256.72,270259.78
2024-07-12,FMCGIETF,BUY,4270.4,62.57,267289.85
2024-07-19,BANKBEES,SELL,504.68,534.8,269821.99
2024-07-19,ITBEES,SELL,183.52,42.6,7815.79
2024-07-19,AUTOBEES,SELL,1052.42,254.85,268127.75
2024-07-19,FMCGIETF,SELL,61.05,63.88,3898.75
2024-07-19,FMCGIETF,BUY,0.0,63.9,0.0
2024-07-19,PHARMABEES,BUY,12910.7,20.82,268935.15
2024-07-19,PSUBNKBEES,BUY,3298.98,81.5,268935.15
2024-07-19,JUNIORBEES,BUY,11.79,761.56,8983.82
2024-07-19,MAFANG,BUY,56.22,97.0,5454.97
2024-07-26,ITBEES,SELL,17.6,43.74,769.53
2024-07-26,JUNIORBEES,SELL,1.64,782.36,1283.45
2024-07-26,FMCGIETF,SELL,13.7,65.62,898.56
2024-07-26,PHARMABEES,SELL,377.22,21.97,8283.47
2024-07-26,PSUBNKBEES,SELL,3298.98,80.86,266687.9
2024-07-26,AUTOBEES,BUY,1031.22,266.94,275360.39
2024-07-26,MAFANG,BUY,26.36,98.27,2591.45
2024-08-02,JUNIORBEES,SELL,4.33,782.71,3389.28
2024-08-02,PHARMABEES,SELL,323.5,22.34,7223.41
2024-08-02,ITBEES,BUY,110.57,42.6,4711.36
2024-08-02,AUTOBEES,BUY,6.01,263.03,1580.11
2024-08-02,FMCGIETF,BUY,18.32,64.74,1186.43
2024-08-02,MAFANG,BUY,32.57,96.06,3129.35
2024-08-09,FMCGIETF,SELL,54.33,65.16,3539.08
2024-08-09,PHARMABEES,SELL,236.32,22.64,5347.63
2024-08-09,ITBEES,BUY,76.04,41.84,3182.45
2024-08-09,AUTOBEES,BUY,7.33,259.57,1902.29
2024-08-09,JUNIORBEES,BUY,1.68,775.19,1301.05
2024-08-09,MAFANG,BUY,26.55,94.41,2507.2
2024-08-16,ITBEES,SELL,216.81,43.71,9474.13
2024-08-16,PHARMABEES,BUY,138.23,22.61,3126.99
2024-08-16,AUTOBEES,BUY,1.72,261.79,449.84
2024-08-16,FMCGIETF,BUY,45.67,65.13,2975.76
2024-08-16,JUNIORBEES,BUY,3.66,776.62,2839.54
2024-08-16,MAFANG,BUY,1.11,95.34,106.25
2024-08-23,JUNIORBEES,SELL,3.86,794.36,3067.86
2024-08-23,FMCGIETF,SELL,28.4,66.49,1887.94
2024-08-23,PHARMABEES,SELL,50.91,23.03,1171.9
2024-08-23,PHARMABEES,BUY,0.0,23.03,0.0
2024-08-23,ITBEES,BUY,44.75,44.04,1971.19
2024-08-23,AUTOBEES,BUY,8.3,263.44,2186.79
2024-08-23,FMCGIETF,BUY,0.0,66.51,0.0
2024-08-23,MAFANG,BUY,20.34,95.88,1951.07
2024-08-30,ITBEES,SELL,149.65,45.66,6831.01
2024-08-30,FMCGIETF,SELL,4176.91,66.12,276080.62
2024-08-30,PHARMABEES,SELL,212.84,23.74,5050.23
2024-08-30,BANKBEES,BUY,533.73,526.84,281274.7
2024-08-30,AUTOBEES,BUY,0.24,266.71,63.18
2024-08-30,JUNIORBEES,BUY,1.5,801.96,1206.81
2024-08-30,MAFANG,BUY,56.77,94.79,5382.51
2024-09-06,ITBEES,SELL,14.87,45.18,671.44
2024-09-06,JUNIORBEES,SELL,438.5,795.63,348782.9
2024-09-06,PHARMABEES,SELL,53.46,23.54,1257.78
2024-09-06,BANKBEES,SELL,533.73,520.43,277686.07
2024-09-06,PHARMABEES,BUY,0.0,23.54,0.0
2024-09-06,AUTOBEES,BUY,10.48,260.68,2732.49
2024-09-06,PVTBANIETF,BUY,10882.66,25.51,277646.69
2024-09-06,MID150BEES,BUY,1554.0,223.26,347058.36
2024-09-06,MAFANG,BUY,10.79,93.11,1004.87
2024-09-13,ITBEES,SELL,41.85,46.3,1937.16
2024-09-13,AUTOBEES,SELL,1065.29,263.04,280125.8
2024-09-13,PVTBANIETF,SELL,10882.66,26.13,284330.57
2024-09-13,MID150BEES,SELL,1554.0,227.48,353405.85
2024-09-13,FMCGIETF,BUY,4134.81,68.32,282589.84
2024-09-13,BANKBEES,BUY,530.58,532.45,282589.84
2024-09-13,PHARMABEES,BUY,19.27,23.92,461.19
2024-09-13,JUNIORBEES,BUY,438.97,804.45,353237.3
2024-09-13,MAFANG,BUY,9.77,94.34,922.04
2024-09-20,PHARMABEES,SELL,11813.95,23.43,276662.39
2024-09-20,FMCGIETF,BUY,753.27,69.13,52092.26
2024-09-20,BANKBEES,BUY,82.97,550.79,45710.67
2024-09-20,ITBEES,BUY,1392.51,45.09,62805.83
2024-09-20,JUNIORBEES,BUY,85.93,804.74,69174.53
2024-09-20,MAFANG,BUY,492.9,94.15,46419.53
2024-09-27,ITBEES,SELL,7494.65,45.33,339637.37
2024-09-27,JUNIORBEES,SELL,524.9,825.69,433281.22
2024-09-27,AUTOBEES,BUY,1209.82,281.98,341244.06
2024-09-27,FMCGIETF,BUY,46.02,69.17,3184.53
2024-09-27,BANKBEES,BUY,3.27,553.34,1812.33
2024-09-27,MID150BEES,BUY,1858.51,229.45,426555.08
2024-09-27,MAFANG,BUY,6.16,94.97,585.56
2024-10-04,MAFANG,SELL,61.46,94.04,5777.67
2024-10-04,FMCGIETF,SELL,4934.1,66.92,330074.31
2024-10-04,BANKBEES,SELL,616.82,529.77,326677.03
2024-10-04,MID150BEES,SELL,25.11,225.38,5658.44
2024-10-04,ITBEES,BUY,7298.51,45.29,330641.84
2024-10-04,PHARMABEES,BUY,13973.64,23.65,330641.84
2024-10-04,AUTOBEES,BUY,25.58,267.36,6840.59
2024-10-11,MAFANG,SELL,63.13,97.03,6123.85
2024-10-11,AUTOBEES,SELL,0.29,270.21,79.44
2024-10-11,PHARMABEES,SELL,71.1,24.01,1706.14
2024-10-11,ITBEES,BUY,91.31,45.18,4126.36
2024-10-11,MID150BEES,BUY,16.9,225.53,3813.64
2024-10-18,MAFANG,SELL,1128.02,96.12,108393.22
2024-10-18,AUTOBEES,SELL,1235.11,257.18,317547.79
2024-10-18,MID150BEES,SELL,1850.3,223.84,414038.15
2024-10-18,ITBEES,SELL,3676.24,44.99,165348.03
2024-10-18,PHARMABEES,SELL,6884.02,23.81,163826.59
2024-10-18,ITBEES,BUY,0.0,45.01,0.0
2024-10-18,GOLDBEES,BUY,7687.67,65.19,501333.05
2024-10-18,SILVERBEES,BUY,1859.79,89.83,167111.02
2024-10-18,MAFANG,BUY,0.0,96.16,0.0
2024-10-18,LIQUIDBEES,BUY,517.89,956.95,495740.77
2024-10-25,SILVERBEES,SELL,1859.79,92.63,172223.14
2024-10-25,ITBEES,BUY,426.67,44.9,19162.72
2024-10-25,PHARMABEES,BUY,1072.59,22.97,24649.78
2024-10-25,GOLDBEES,BUY,831.33,65.46,54437.63
2024-10-25,MAFANG,BUY,174.49,97.19,16963.87
2024-10-25,LIQUIDBEES,BUY,64.14,956.95,61396.45
2024-11-01,MAFANG,SELL,3.32,98.19,326.33
2024-11-01,PHARMABEES,SELL,63.74,23.36,1488.24
2024-11-01,GOLDBEES,SELL,112.57,66.91,7529.26
2024-11-01,ITBEES,BUY,146.82,43.75,6425.09
2024-11-01,LIQUIDBEES,BUY,3.65,960.66,3503.52
2024-11-08,MAFANG,SELL,122.78,104.88,12872.75
2024-11-08,ITBEES,SELL,134.31,45.12,6058.25
2024-11-08,PHARMABEES,SELL,8027.37,22.92,183895.44
2024-11-08,LIQUIDBEES,SELL,0.29,960.27,274.48
2024-11-08,ITBEES,BUY,0.0,45.14,0.0
2024-11-08,BANKBEES,BUY,353.8,529.56,187413.99
2024-11-08,GOLDBEES,BUY,239.34,65.01,15565.09
2024-11-14,GOLDBEES,SELL,5948.06,61.78,367346.63
2024-11-14,LIQUIDBEES,SELL,411.83,960.27,395352.15
2024-11-14,MAFANG,BUY,1958.65,111.26,217989.2
2024-11-14,MON100,BUY,2382.17,174.88,416730.21
2024-11-14,ITBEES,BUY,1341.91,45.51,61087.62
2024-11-14,BANKBEES,BUY,128.54,516.23,66378.48
2024-11-14,GOLDBEES,BUY,0.0,61.8,0.0
2024-11-14,LIQUIDBEES,BUY,0.0,960.66,0.0
2024-11-22,MAFANG,SELL,2057.21,110.29,226816.84
2024-11-22,ITBEES,SELL,1485.89,46.44,68985.16
2024-11-22,BANKBEES,SELL,127.61,524.81,66951.41
2024-11-22,MON100,SELL,2382.17,172.38,410504.06
2024-11-22,ITBEES,BUY,0.0,46.46,0.0
2024-11-22,GOLDBEES,BUY,5850.15,65.34,382381.57
2024-11-22,LIQUIDBEES,BUY,403.39,960.65,387630.94
2024-11-29,MAFANG,SELL,19.82,111.42,2207.21
2024-11-29,ITBEES,SELL,7.34,46.45,340.72
2024-11-29,BANKBEES,SELL,6.33,533.49,3378.23
2024-11-29,GOLDBEES,BUY,127.15,64.3,8178.5
2024-11-29,LIQUIDBEES,BUY,1.71,963.99,1646.49
2024-12-06,MAFANG,SELL,205.66,130.15,26759.54
2024-12-06,ITBEES,SELL,31.54,47.95,1511.81
2024-12-06,BANKBEES,SELL,2.3,550.0,1261.88
2024-12-06,GOLDBEES,BUY,251.09,64.0,16075.4
2024-12-06,LIQUIDBEES,BUY,13.83,963.99,13339.71
2024-12-13,MAFANG,SELL,29.97,134.2,4021.45
2024-12-13,ITBEES,SELL,84.34,49.48,4171.95
2024-12-13,BANKBEES,SELL,346.11,548.82,189893.27
2024-12-13,GOLDBEES,BUY,2.69,64.62,173.65
2024-12-13,LIQUIDBEES,BUY,6.07,964.0,5850.26
2024-12-20,GOLDBEES,SELL,6234.96,63.31,394600.59
2024-12-20,LIQUIDBEES,SELL,421.57,963.61,406110.15
2024-12-20,MAFANG,BUY,1800.01,131.91,237503.83
2024-12-20,MON100,BUY,2120.92,201.0,426433.84
2024-12-20,ITBEES,BUY,1565.61,46.94,73510.77
2024-12-20,PHARMABEES,BUY,11033.56,22.91,252905.2
2024-12-27,MAFANG,SELL,1810.57,138.09,249950.74
2024-12-27,ITBEES,SELL,1262.42,46.88,59165.18
2024-12-27,MON100,SELL,2120.92,217.47,461091.28
2024-12-27,PHARMABEES,SELL,2639.94,23.4,61743.59
2024-12-27,GOLDBEES,BUY,6479.57,64.22,416261.15
2024-12-27,MAFANG,BUY,0.0,138.15,0.0
2024-12-27,LIQUIDBEES,BUY,429.4,963.99,414061.8
2025-01-03,MAFANG,SELL,19.21,141.41,2715.07
2025-01-03,GOLDBEES,SELL,25.62,65.06,1666.05
2025-01-03,PHARMABEES,SELL,46.32,23.77,1100.38
2025-01-03,ITBEES,BUY,25.66,47.09,1208.85
2025-01-03,MAFANG,BUY,0.0,141.47,0.0
2025-01-03,LIQUIDBEES,BUY,8.65,967.89,8370.54
2025-01-10,PHARMABEES,SELL,8347.31,22.77,189973.13
2025-01-10,ITBEES,BUY,434.33,47.85,20788.67
2025-01-10,GOLDBEES,BUY,971.85,65.94,64105.95
2025-01-10,MAFANG,BUY,245.97,134.91,33193.54
2025-01-10,LIQUIDBEES,BUY,73.59,967.89,71249.81
2025-01-17,MAFANG,SELL,190.28,135.29,25736.16
2025-01-17,ITBEES,SELL,311.03,45.49,14144.62
2025-01-17,GOLDBEES,SELL,1237.26,66.65,82434.54
2025-01-17,LIQUIDBEES,SELL,76.75,967.5,74232.99
2025-01-17,PHARMABEES,BUY,8675.45,22.5,195295.33
2025-01-17,LIQUIDBEES,BUY,0.0,967.89,0.0
2025-01-24,PHARMABEES,SELL,8675.45,22.33,193626.02
2025-01-24,ITBEES,BUY,454.97,46.94,21362.5
2025-01-24,GOLDBEES,BUY,1074.23,67.78,72836.96
2025-01-24,MAFANG,BUY,132.95,141.36,18799.77
2025-01-24,LIQUIDBEES,BUY,84.46,967.89,81773.48
2025-01-31,GOLDBEES,SELL,181.76,69.07,12549.62
2025-01-31,LIQUIDBEES,SELL,1.99,972.3,1931.29
2025-01-31,ITBEES,BUY,104.6,45.97,4809.9
2025-01-31,GOLDBEES,BUY,0.0,69.09,0.0
2025-01-31,MAFANG,BUY,77.04,134.86,10392.03
2025-02-07,MAFANG,SELL,369.86,141.47,52309.45
2025-02-07,ITBEES,SELL,930.15,46.31,43063.17
2025-02-07,GOLDBEES,SELL,2069.03,71.53,147944.37
2025-02-07,LIQUIDBEES,SELL,127.48,972.3,123910.29
2025-02-07,BANKBEES,BUY,356.96,514.63,183757.97
2025-02-07,SILVERBEES,BUY,1958.89,92.75,181738.54
2025-02-14,BANKBEES,SELL,356.96,504.46,180017.17
2025-02-14,ITBEES,BUY,608.09,44.6,27128.35
2025-02-14,GOLDBEES,BUY,768.87,72.23,55555.63
2025-02-14,SILVERBEES,BUY,195.2,94.73,18496.88
2025-02-14,MAFANG,BUY,140.81,141.76,19966.51
2025-02-14,LIQUIDBEES,BUY,61.77,972.69,60098.49
2025-02-21,MAFANG,SELL,161.25,143.28,23097.88
2025-02-21,ITBEES,SELL,386.39,43.72,16888.37
2025-02-21,GOLDBEES,SELL,850.74,72.07,61290.36
2025-02-21,LIQUIDBEES,SELL,63.56,972.3,61777.2
2025-02-21,SILVERBEES,SELL,206.63,94.04,19425.95
2025-02-21,BANKBEES,BUY,360.51,502.62,181255.94
2025-02-28,ITBEES,SELL,4188.84,40.22,168432.89
2025-02-28,BANKBEES,BUY,37.84,496.82,18804.08
2025-02-28,GOLDBEES,BUY,724.99,71.11,51572.56
2025-02-28,SILVERBEES,BUY,239.89,90.48,21711.21
2025-02-28,MAFANG,BUY,285.8,126.54,36174.02
2025-02-28,LIQUIDBEES,BUY,42.58,976.26,41581.86
2025-03-07,GOLDBEES,SELL,63.86,72.2,4608.8
2025-03-07,SILVERBEES,SELL,67.87,94.07,6382.54
2025-03-07,BANKBEES,BUY,1.77,498.5,883.65
2025-03-07,MAFANG,BUY,43.32,124.09,5377.7
2025-03-07,LIQUIDBEES,BUY,5.22,976.26,5098.5
2025-03-13,GOLDBEES,SELL,116.53,72.81,8481.39
2025-03-13,LIQUIDBEES,SELL,3.45,975.87,3370.49
2025-03-13,SILVERBEES,SELL,36.95,95.19,3515.97
2025-03-13,BANKBEES,BUY,1.92,493.28,945.18
2025-03-13,SILVERBEES,BUY,0.0,95.23,0.0
2025-03-13,MAFANG,BUY,125.25,114.37,14329.43
2025-03-21,MAFANG,SELL,246.28,122.1,30060.09
2025-03-21,GOLDBEES,SELL,805.25,73.94,59518.8
2025-03-21,LIQUIDBEES,SELL,51.55,975.87,50292.97
2025-03-21,SILVERBEES,SELL,155.32,94.16,14620.39
2025-03-21,BANKBEES,SELL,402.04,518.0,208192.21
2025-03-28,BANKBEES,BUY,381.9,529.1,202122.24
2025-03-28,GOLDBEES,BUY,812.76,74.17,60304.45
2025-03-28,SILVERBEES,BUY,143.64,97.62,14025.85
2025-03-28,MAFANG,BUY,205.15,119.51,24525.87
2025-03-28,LIQUIDBEES,BUY,62.7,976.26,61232.28
2025-04-04,GOLDBEES,SELL,167.26,74.97,12536.8
2025-04-04,LIQUIDBEES,SELL,7.78,979.88,7621.64
2025-04-04,BANKBEES,SELL,3.45,528.87,1823.27
2025-04-04,SILVERBEES,BUY,160.38,89.74,14396.28
2025-04-04,MAFANG,BUY,71.52,113.52,8121.89
2025-04-11,GOLDBEES,SELL,262.73,77.88,20456.1
2025-04-11,SILVERBEES,SELL,5.5,90.35,496.43
2025-04-11,BANKBEES,SELL,378.45,522.74,197770.6
2025-04-11,PVTBANIETF,BUY,7883.89,25.51,201139.62
2025-04-11,GOLDBEES,BUY,0.0,77.92,0.0
2025-04-11,MAFANG,BUY,141.34,105.64,14935.65
2025-04-11,LIQUIDBEES,BUY,2.76,980.27,2702.59
2025-04-17,MAFANG,SELL,118.57,115.68,13711.47
2025-04-17,PVTBANIETF,SELL,7883.89,27.22,214570.87
2025-04-17,BANKBEES,BUY,371.55,555.9,206609.16
2025-04-17,GOLDBEES,BUY,47.54,79.55,3782.53
2025-04-17,SILVERBEES,BUY,16.11,92.18,1485.47
2025-04-17,LIQUIDBEES,BUY,16.59,980.27,16268.15
2025-04-25,MAFANG,SELL,1.29,116.52,150.19
2025-04-25,SILVERBEES,SELL,44.71,94.63,4229.57
2025-04-25,BANKBEES,BUY,0.1,559.66,56.0
2025-04-25,GOLDBEES,BUY,1.93,80.05,154.36
2025-04-25,LIQUIDBEES,BUY,4.38,980.27,4290.39
2025-05-02,MAFANG,SELL,114.15,124.35,14190.0
2025-05-02,LIQUIDBEES,SELL,2.88,983.35,2834.72
2025-05-02,BANKBEES,SELL,3.13,563.58,1762.66
2025-05-02,BANKBEES,BUY,0.0,563.8,0.0
2025-05-02,GOLDBEES,BUY,155.42,78.4,12187.98
2025-05-02,SILVERBEES,BUY,71.82,91.54,6576.31
2025-05-02,LIQUIDBEES,BUY,0.0,983.74,0.0
2025-05-09,GOLDBEES,SELL,173.56,80.78,14016.38
2025-05-09,SILVERBEES,SELL,17.3,93.01,1608.92
2025-05-09,BANKBEES,BUY,12.93,549.24,7103.02
2025-05-09,SILVERBEES,BUY,0.0,93.05,0.0
